"素晴らしい","すばらしい, すんばらしい","wonderful, splendid, magnificent"
"奪う","うばう","to take (by force), to take away, to snatch, to steal, to rob (someone) of, to dispossess of, to deprive of, to usurp; to absorb (one's attention), to fascinate, to captivate, to charm, to dazzle"
"持ってくる","もってくる","to bring (something), to take along, to fetch, to get"
"騎士","きし","(medieval) knight; samurai on horseback"
"割れる","われる","to break, to be smashed; to split, to crack, to fissure, to be torn; to be divided (opinion, vote, etc.), to split (e.g. of a party); to come to light, to become clear, to be identified, to be revealed; to become distorted (of sound), to clip; to be divisible (without a remainder); to drop below a minimum"
"正しい","ただしい","right, correct; proper, righteous, just, honest, truthful, lawful"
"世間","せけん","world, society, people, the public"
"訪れる","おとずれる","to visit, to call on; to arrive (of a season, situation, etc.), to come, to appear"
"幅","はば","width, breadth; freedom (e.g. of thought), latitude; gap, difference (e.g. in price), range (e.g. of voice)"
"話し合い","はなしあい","discussion, talk, tête-à-tête, conference"
"悪","あく","evil, wickedness; (role of) the villain (in theatre, etc.), the bad guy"
"思い切って","おもいきって","resolutely, boldly, decisively, daringly"
"世","よ","world, society, public; life, lifetime; age, era, period, epoch, generation; reign, rule; the times; world (of existence)"
"魂","たましい, たま","soul, spirit, mind; willpower, vitality; something as important as one's own life, something invaluable; inherent spirit of something, state of mind"
"金庫","きんこ","safe, strongbox, cashbox, vault, strongroom; depository, cash office, treasury, provider of funds"
"鳴らす","ならす","to ring, to sound, to chime, to beat, to snort (nose), to snap (fingers), to crack (joints); to be popular, to be esteemed, to be reputed; to state, to insist, to complain; to fart (loudly)"
"染み","しみ, シミ","stain, spot, smudge, blot, smear, blotch; spot (on one's skin, e.g. chloasma, liver spot), blemish, discoloration, freckle"
"試着","しちゃく","trying on clothes"
"案内","あんない, あない","guidance, leading (the way), showing around; information, notice, notification; announcement (of a visitor's arrival), informing (someone) of a visitor's arrival; invitation; acquaintance, knowledge"
"運命","うんめい, さだめ","fate, destiny, lot"
"其れでは","それでは","well, ..., right, ..., now, ...; so, then; that way (would mean ...), if that is the case, in that case; bye then"
"注意","ちゅうい","attention, notice, heed; care, caution, precaution, looking out (for), watching out (for); advice, warning, caution, reminder; admonishment, reprimand, telling-off"
"三つ","みっつ, みつ","three; three years of age"
"吸う","すう","to smoke, to breathe in, to inhale; to suck, to sip, to slurp; to absorb, to soak up; to kiss"
"型","かた, がた","type, style, model, pattern; mold, mould, model, pattern, template, impression; kata (set sequence of positions and movements in martial arts), style (in kabuki, noh, etc.), form; convention, tradition, (standard) form, formula, usage; (set) size, inches (in sizes of displays, disks, image sensors, etc.); (taxonomical) form"
"閉じる","とじる","to close (e.g. book, eyes, meeting, etc.), to shut"
"半","はん","half, semi-, partial; half-past; odd number; han (unit of land area, approx. 595.8 m^2)"
"一応","いちおう","more or less, though not quite satisfactorily, after a fashion, pretty much, roughly, so far as it goes, technically; tentatively, for the time being; just in case; once"
"鍵","かぎ, カギ","key; lock; key (to a problem, success, etc.), clue"
"選る","よる, える","to choose, to select, to pick out"
"含む","ふくむ, くくむ","to contain, to comprise, to have, to hold, to include, to embrace; to hold in the mouth; to bear in mind, to understand, to harbor (grudge, etc.), to harbour; to express (emotion, etc.), to imply"
"凄い","すごい, スゴイ, スゴい","terrible, dreadful; amazing (e.g. of strength), great (e.g. of skills), wonderful, terrific; to a great extent, vast (in numbers); awfully, very, immensely"
"","とすれば","then, if so, if"
"特別","とくべつ","special, particular, extraordinary, exceptional, especial"
"病気","びょうき, ビョーキ","illness (usu. excluding minor ailments, e.g. common cold), disease, sickness; bad habit, bad behaviour, weakness, failing; crazy, insane, disturbed, sick in the head"
"土","つち, つし","earth, soil, dirt, clay, mud; the earth (historically, esp. as opposed to the heavens), the ground, the land; low-quality torinoko-gami (containing mud); (period of) refraining from construction in the direction of the god of the earth (in Onmyōdō)"
"可笑しい","おかしい, オカシイ","funny, amusing, comical, laughable, ridiculous; strange, odd, funny, peculiar, weird, wrong, unusual, eccentric; wrong, unsuitable, improper, inappropriate, unbecoming; suspicious"
"反対","はんたい","opposition, resistance, antagonism, hostility, objection, dissent; reverse, opposite, inverse, contrary"
"丘","おか","hill, height, knoll, rising ground; bonus points awarded to the winner at the end of a game"
"感覚","かんかく","sense, sensation, feeling, intuition"
"何とも","なんとも","really, very, extremely, terribly, awfully; (not) anything, (not) at all, (not) a bit"
"料理","りょうり","cooking, cookery, cuisine, food, dish; dealing with (skillfully), handling (well), managing"
"受け取る","うけとる","to receive, to get, to accept; to take (someone's words or behaviour), to interpret, to understand"
"友達","ともだち, トモダチ","friend, companion"
"反応","はんのう, はんおう","reaction, response; physical reaction (to a stimulus), observable response (of an organism); reaction, effect, change"
"汗","あせ","sweat, perspiration; moisture, condensation; gulp, oops"
"合わせる","あわせる","to match (rhythm, speed, etc.); to join together, to unite, to combine, to add up; to face, to be opposite (someone); to compare, to check with; to cause to meet (e.g. an unpleasant fate); to place together, to connect, to overlap; to mix, to combine; to put blade to blade, to fight"
"舎","しゃ","hut, house; boarding house, residence hall, dormitory; one day's march (approx. 12.2 km)"
"薬","くすり, クスリ","medicine, pharmaceuticals, (legal) drugs, pill, ointment, salve; efficacious chemical (gunpowder, pesticide, etc.); (pottery) glaze; (illegal) drug, narcotic; small bribe"
"狭い","せまい","narrow, confined, small, cramped; limited, narrow-minded, confining"
"緊張","きんちょう","tension, strain, nervousness, stress; tensions (between countries, groups, etc.); tonus, muscle tone"
"詳しい","くわしい","detailed, full, minute; knowing very well, knowledgeable (about), well-acquainted (with), well-informed (about), familiar (with)"
"溜まる","たまる","to collect, to gather, to save, to accumulate, to pile up"
"苦しい","くるしい","painful, difficult, tough, hard; distressing, (psychologically) difficult, stressful, awkward (e.g. position); straitened (circumstances), tight (financial situation), needy, struggling; strained (interpretation, explanation, etc.), lame (e.g. excuse), forced (e.g. smile), far-fetched; hard to do, unpleasant"
"一同","いちどう","all present, all concerned, all of us"
"緑","みどり","green; greenery, verdure"
"月","つき","Moon; month; moonlight; (a) moon, natural satellite"
"約","やく","approximately, about; promise, appointment, engagement; shortening, reduction, simplification; contraction (in phonetics)"
"一部","いちぶ","one part, one portion, one section; one copy (of a book), (one) complete set (of books)"
"屯","トン","ton (esp. a metric ton, i.e. 1000 kg), tonne"
"歴史","れきし","history"
"確り","しっかり","tightly (holding on), firmly, securely; strongly (built), solidly, sturdily, steadily; properly, well, sufficiently, hard (working, etc.), fully, completely; reliably, dependably, levelheadedly, shrewdly, wisely, cleverly"
"見事","みごと","splendid, magnificent, excellent, fine, superb, beautiful, admirable; utter (esp. defeat), total, complete; something worth seeing, sight, spectacle"
"戻す","もどす","to put back, to return, to give back, to restore (to a previous state, e.g. defrosting, reconstituting, reconciling), to turn back (e.g. clock hand); to vomit, to throw up; to recover (of a market price)"
"睨む","にらむ","to glare at, to scowl at, to glower at; to stare intensely at, to examine carefully; to estimate, to guess, to suspect, to judge; to keep an eye on someone (e.g. a suspicious or untrustworthy person), to watch; to take account of, to take into consideration"
"扱う","あつかう","to deal with (a person), to treat, to handle, to take care of, to entertain; to deal with (a problem), to handle, to manage; to operate (e.g. a machine), to handle, to work; to deal in, to sell; to cover (a topic), to treat, to discuss, to take up; to treat A as B; to mediate (an argument); to be too much for one, to find unmanageable; to gossip"
"十分","じゅうぶん","enough, sufficient, plenty, adequate, satisfactory; sufficiently, fully, thoroughly, well, perfectly; division into ten"
"これ等","これら","these"
"その他","そのほか, そのた","the rest, the others; in addition (to that), besides that, other than that, and other ...; and so forth, and the like, and what have you, et cetera"
"消火","しょうか","extinguishing a fire, fire fighting"
"過ごす","すごす","to spend (time), to pass, to lead (a life), to live; to overdo (esp. alcohol consumption), to drink (alcohol), to carry too far, to carry to excess; to take care of, to support; to overdo, to do too much; to ... without acting on it, to ... without getting involved"
"散る","ちる","to fall (e.g. blossoms, leaves); to scatter, to be dispersed; to disappear, to dissolve, to break up; to spread, to run, to blur; to die a noble death"
"靴","くつ","shoe, shoes, boots, footwear, footgear"
"益々","ますます","increasingly, more and more, decreasingly (when declining), less and less"
"会話","かいわ","conversation, talk, chat"
"研究","けんきゅう","research, study, investigation"
"部下","ぶか","subordinate person"
"天井","てんじょう","ceiling; ceiling price, (price) ceiling"
"成功","せいこう","success, achievement; succeeding (in life), (worldly) success, prosperity"
"常に","つねに","always, constantly"
"剥く","むく","to peel, to skin, to pare, to hull, to strip; to bare (teeth, fangs), to open wide (eyes)"
"党","とう","party (political); person who is fond of, fan of"
"脳","のう","brain; brains, mind"
"根","ね","root (of a plant); root (of a tooth, hair, etc.), center (of a pimple, etc.); root (of all evil, etc.), source, origin, cause, basis; one's true nature; (fishing) reef"
"夜中","よなか","middle of the night, dead of night"
"中古車","ちゅうこしゃ","used car, secondhand car"
"飢え","うえ","hunger, starvation"
"一見","いっけん","look, glimpse, glance; apparently, seemingly, at first glance, on the face of it; first meeting"
"火傷","やけど, ヤケド","burn, scald; getting one's fingers burned (e.g. poor investment, mixing with the wrong people)"
"くっ付く","くっつく","to adhere to, to stick to, to cling to; to keep close to, to go along with; to get involved with, to be thick with, to become intimate"
"","カップ","cup (drinking vessel, measure, brassiere, prize, etc.)"
"私","あたし, あたくし, アタシ","I, me"
"詫び","わび","apology"
"お陰で","おかげで","thanks to ..., owing to ..., because of ..."
"鏡","かがみ","mirror, looking-glass; barrel head; page added at the beginning of a document mentioning its purpose, date, author, etc.; mirror-shaped mochi"
"洗う","あらう","to wash, to cleanse, to rinse; to inquire into, to investigate; to purify (one's heart); to lave (e.g. shore), to wash over (e.g. deck), to sweep"
"中央","ちゅうおう","centre, center, middle, heart; capital, seat of government"
"翌日","よくじつ","next day"
"比べる","くらべる","to compare, to make a comparison (between); to compete (on), to measure (one's strength, ability, etc. against another's)"
"利用","りよう","use, utilization, utilisation, application"
"式","しき","way, style, fashion, method, system, form, type; ceremony, rite, ritual, celebration; wedding (ceremony); equation, formula, expression; enforcement regulations (of the ritsuryō legal codes)"
"鳥","とり, トリ","bird; bird meat (esp. chicken meat), fowl, poultry"
"方向","ほうこう","direction, orientation, bearing, way; course (e.g. of action)"
"到頭","とうとう","finally, at last, in the end, ultimately"
"埋める","うずめる","to cover, to bury (e.g. one's face in hands), to submerge; to fill (completely), to stuff, to pack, to cram, to fill up"
"奮う","ふるう","to muster (e.g. one's courage), to call forth, to rouse up; to be enlivened, to be invigorated"
"獣","けもの, けだもの, じゅう, ケモノ, ケダモノ","beast, brute, animal; animal with human characteristics"
"抑える","おさえる","to keep within limits (e.g. spending), to restrain (e.g. emotions), to control, to curb, to hold in check; to hold back (e.g. an enemy), to check, to curb, to contain, to quell, to subdue, to suppress, to repress"
"其れなら","それなら","if that's the case ..., if so ..., that being the case ..."
"","たった","only, merely, but, no more than"
"悩む","なやむ","to be worried, to be troubled"
"原因","げんいん, げいいん","cause, origin, source"
"表","おもて","surface; face (i.e. the visible side of an object); front (of a building, etc.), obverse side (i.e. ""head"") of a coin; outside, exterior; appearance; public; first half (of an inning), top (of an inning); cover (for tatami mats, etc.); foreground; Omotesenke school of tea ceremony"
"今年","ことし, こんねん","this year"
"他派","たは","the other group"
"違いない","ちがいない","sure, no mistaking it, for certain, without doubt"
"太陽","たいよう","Sun"
"冗談","じょうだん","joke, jest, funny story"
"飛び出す","とびだす","to jump out, to leap out, to fly out, to run out, to rush out, to bolt out; to appear (suddenly), to emerge, to come out; to protrude, to project, to jut out, to stick out; to leave (a company, one's hometown, etc.), to run away (from home), to cut ties with; to start flying"
"準備","じゅんび","preparation, arrangements, getting ready, provision, setup, reserving"
"競る","せる","to compete; to bid; to sell at auction"
"機会","きかい","chance, opportunity, occasion"
"魚","さかな, うお","fish"
"冬","ふゆ","winter"
"幸福","こうふく","happiness, well-being, joy, welfare, blessedness"
"振り向く","ふりむく","to turn one's face, to turn around, to look over one's shoulder"
"踊る","おどる","to dance (orig. a hopping dance); to be manipulated, to dance to someone's tune"
"流す","ながす","to drain, to pour, to run, to let flow, to flush, to shed (blood, tears), to spill; to float (e.g. logs down a river), to set adrift; to wash away, to carry away, to sweep away; to broadcast, to play (e.g. music over a loudspeaker), to send (electricity through a wire); to circulate (a rumour, information, etc.), to spread, to distribute; to cruise (of a taxi), to stroll around (in search of customers, an audience, etc.), to go from place to place; to cancel (a plan, meeting, etc.), to call off, to reject (e.g. a bill); to forfeit (a pawn); to do leisurely (e.g. running, swimming), to do with ease, to do effortlessly; to exile, to banish; to hit (the ball) to the opposite field; to do inattentively, to do without concentrating, to put little effort into doing; to cause a miscarriage, to abort"
"終える","おえる","to finish; to graduate"
"笑み","えみ","smile"
"足す","たす","to add (numbers); to add (something), to top up (with something); to take care of (e.g. one's business)"
"地上","ちじょう","above ground, on the ground, earth's surface; this world, this earth"
"行為","こうい","act, deed, conduct"
"並べる","ならべる","to line up, to set up, to arrange in a line; to enumerate, to itemize; to be equal (to), to compare well (with), to be as good (as)"
"迷う","まよう","to lose one's way, to get lost, to go astray; to waver, to hesitate, to vacillate, to be of two minds (about), to be unable to make up one's mind, to not know what to do, to be at a loss, to be puzzled, to be perplexed; to be captivated (by), to be infatuated (with), to be charmed (by), to be carried away (by), to be blinded (by), to be lost (in), to lose oneself (to); to linger (of a departed soul), to be restless in one's grave, to be unable to rest in peace"
"光景","こうけい","scene, spectacle, sight, view"
"半ば","なかば","middle, halfway, midway; half (of), one half; half (e.g. done, jokingly), partly, in part, partially; mostly, almost, nearly"
"正直","しょうじき","honest, frank, candid, straightforward; honestly, frankly"
"焼く","やく","to burn; to roast, to broil, to grill, to bake, to toast, to barbecue; to heat, to heat up; to make (charcoal, pottery, bricks, etc.), to bake, to fire, to burn; to tan (i.e. suntan), to burn; to print (a photo), to burn (an optical disc); to be jealous of, to be envious of, to envy"
"大隊","だいたい","battalion"
"移動","いどう","movement, transfer, migration, removal, travel; mobile, moving, traveling, travelling, roving"
"脇","わき","armpit, under one's arm, side, flank; beside, close to, near, by; aside, to the side, away, out of the way; off-track, off-topic; deuteragonist, supporting role; second verse (in a linked series of poems)"
"覆う","おおう","to cover, to hide, to conceal, to wrap, to disguise"
"一時","いちじ","one o'clock; once, at one time, formerly, before; for a time, for a while, for the time being, for the moment, temporarily; a time, one time, once"
"全体","ぜんたい","whole, entirety; to begin with, in the first place; ... the heck (e.g. ""what the heck?""), ... in the world (e.g. ""why in the world?""), ... on earth (e.g. ""who on earth?"")"
"納得","なっとく","consent, agreement, acceptance; understanding, satisfaction (e.g. with an explanation), being convinced"
"左手","ひだりて","left hand; left-hand side, left-hand direction, (on) the left"
"何故か","なぜか","somehow, for some reason, without knowing why"
"","アパート","apartment building, apartment block, apartment house; apartment"
"苦しむ","くるしむ","to suffer, to groan, to be worried"
"竜","りゅう, たつ, りょう","dragon (esp. a Chinese dragon); naga, semi-divine human-cobra chimera in Hindu and Buddhist mythology; promoted rook"
"拾う","ひろう","to pick up, to gather; to find (and pick up; something someone has dropped); to select, to choose, to pick out; to get (unexpectedly), to hit upon (luck, an opportunity, etc.), to snatch (an unexpected victory), to pull off; to pick up (someone; in a car, etc.); to flag down (a taxi), to hail; to pick up (a signal, sound, interference, etc.); to (just manage to) return (the ball), to return (a difficult shot); to take on (someone in adverse circumstances), to employ, to give a job, to take in; to walk, to go on foot"
"付いてる","ついてる, ついている, ツイてる","to be lucky, to be in luck; to be attached, to have, to be included, to come with, to contain, to be in a state"
"揺る","ゆる","to shake, to jolt, to rock (cradle), to swing"
"沈む","しずむ","to sink, to go under, to submerge; to go down (e.g. sun), to set, to descend; to feel depressed, to become subdued, to become somber"
"","ティー, ティ","tea"
"に於ける","における","in, at, on, as for, regarding, with regards to"
"着物","きもの","kimono, Japanese traditional clothing (esp. full-length); clothing, clothes"
"端","はし, はじ, はな","end (e.g. of street), tip, point, edge, margin; beginning, start, first; odds and ends, scrap, odd bit, least"
"締め切り","しめきり","deadline, closing, cut-off; closing (a door, window, etc.); cofferdam"
"踊り","おどり","dance"
"徒歩","とほ","walking, going on foot"
"埋める","うめる","to bury (e.g. in the ground); to fill up (e.g. audience fills a hall), to cause to be packed; to plug (a gap), to stop (a gap), to bridge (a difference, a gap), to fill (a seat, a vacant position), to fill out (a form, a sheet); to make up for (a loss, shortage, etc.), to make amends, to compensate for; to put cold water (in a bath); to cover, to scatter something over"
"群れ","むれ","group, crowd, flock, herd, bevy, school, swarm, cluster (e.g. of stars), clump, pack (e.g. of dogs)"
"昇給","しょうきゅう","salary raise"
"励ます","はげます","to encourage, to cheer on, to cheer (someone) up; to raise (one's voice)"
"無駄遣い","むだづかい","waste (of money, time, etc.), squandering, frittering away"
"不器用","ぶきよう","clumsy, awkward, unskillful; incompetent, inept, bungling, (socially) awkward, gawky, gauche"
"","ケース","case (container); case (instance, situation); case"
"","バレーボール","volleyball"
"入会","にゅうかい","admission (to a society, club, etc.), joining, entrance, enrollment, enrolment, becoming a member"
"肘","ひじ, ヒジ","elbow"
"","パイ","pie, tart; palmier (pastry)"
"自殺","じさつ","suicide"
"部隊","ぶたい","force, unit, corps, squad, troops, party"
"経る","へる","to pass, to elapse, to go by; to pass through, to go through; to experience, to go through, to undergo"
"広げる","ひろげる","to spread, to extend, to expand, to enlarge, to widen, to broaden; to unfold, to open, to unroll, to unwrap; to scatter about, to spread around; to make flourish, to cause to prosper"
"事がない","ことがない","(something) has never occurred, to have never done (something), such a thing has not happened; never happens, there is never a time when"
"地球","ちきゅう","Earth, the globe"
"植える","うえる","to plant, to grow, to raise; to insert, to transplant, to implant, to set (type); to inoculate (e.g. an infectious agent); to instill (idea, value, etc.), to inculcate"
"有名","ゆうめい","famous, well-known"
"忙しい","いそがしい","busy, occupied, hectic; restless, hurried, fidgety"
"今朝","けさ, こんちょう","this morning"
"斬る","きる","to kill (a human) using a blade (sword, machete, knife, etc.), to slice (off), to lop (off), to cut (off)"
"作戦","さくせん","tactics, strategy; military operation, naval operation"
"無視","むし","disregarding, ignoring"
"湾","わん","bay, gulf, inlet"
"下ろす","おろす","to take down, to bring down, to lower (a hand, flag, shutter, etc.), to drop (an anchor, curtain, etc.), to let down (hair), to launch (a boat); to drop off (a passenger), to let off, to unload (goods, a truck, etc.), to offload, to discharge; to withdraw (money); to use for the first time, to wear for the first time; to cut off, to fillet (fish), to grate (e.g. radish), to prune (branches); to remove (someone from a position), to oust, to drop; to clear (the table), to remove (offerings from an altar), to pass down (e.g. old clothes), to hand down; to expel from the body (e.g. worms), to abort (a fetus); to invoke (a spirit), to call down"
"真","しん","truth, reality, genuineness; seriousness; truth; printed style writing; star performer"
"お願い","おねがい","request, favour (to ask), wish; please"
"塀","へい","wall; fence"
"真実","しんじつ, しんじち","truth, reality; truly, really; absolute truth"
"蟹","かに, カニ","crab"
"出発","しゅっぱつ","departure, leaving, setting off"
"元々","もともと","originally, from the start, from the beginning, from the outset, by nature; none the worse (for), (coming out) even, in the same position (as before)"
"蛸","たこ, タコ","octopus; fool, idiot"
"従って","したがって","therefore, consequently, accordingly"
"子供たち","こどもたち","children, kids"
"大声","おおごえ, たいせい","loud voice"
"構える","かまえる","to set up (a house, store, etc.), to build, to establish, to run, to maintain; to have at the ready (e.g. a gun), to hold in preparation (e.g. a camera), to prepare in advance (e.g. a meal); to adopt a posture, to assume a stance, to stand ready, to be poised for; to put on an air, to assume an attitude; to stiffen, to tense up, to become formal; to fabricate in order to deceive, to make up, to feign; to plan, to scheme"
"一種","いっしゅ","a kind, a sort, a variety, a species; of sorts, something of a, a sort of; sort of, somewhat"
"退く","しりぞく, しぞく","to step back, to move back, to retreat; to withdraw (from the presence of a superior), to leave, to exit; to resign, to retire, to quit; to concede"
"","そろそろ, ソロソロ","soon, before long, any time now, momentarily; slowly, quietly, steadily, gradually, gingerly; already, about time"
"巴里","パリ","Paris (France)"
"直接","ちょくせつ","direct, immediate, personal, firsthand"
"飾る","かざる","to decorate, to ornament, to adorn; to display, to exhibit, to put on show, to arrange; to mark (e.g. the day with a victory), to adorn (e.g. the front page), to grace (e.g. the cover); to affect (a manner), to keep up (appearances), to embellish, to dress up, to be showy, to be pretentious"
"十一","じゅういち","eleven, 11; jack"
"大","だい","large, big, great, huge, vast, major, important, serious, severe; great, prominent, eminent, distinguished; -sized, as big as, the size of; university; large (e.g. serving size), large option; long month (i.e. having 31 days)"
"真似る","まねる","to mimic, to imitate"
"何時までも","いつまでも","forever, eternally, for good, as long as one likes, indefinitely, endlessly, for a long time"
"込む","こむ","to be crowded, to be packed, to be congested, to be thronged (with); to be complex, to be intricate; to go into, to go in, to put into; to become (completely); to do thoroughly, to do sufficiently; to remain (silent, seated, etc.), to stay ..."
"余り","あまり, あんまり","remainder, remnant, rest, balance, surplus, remains (of a meal), leftovers; (not) very, (not) much; too much, excessively, overly; extreme, great, severe, tremendous, terrible; not very good, so-so, mediocre; more than, over"
"紹介","しょうかい","introduction, presentation, referral, showcase (of a product)"
"線","せん","line, stripe, stria; line (e.g. telephone line), wire; ray (e.g. X-ray), beam; line (e.g. of a railroad), track, route, lane; outline, contours, form; level; division; line (of action), position, approach, policy, principle; impression one leaves, air one gives off"
"偶然","ぐうぜん","coincidence, chance, accident, fortuity; by chance, unexpectedly, accidentally; contingency"
"相当","そうとう","corresponding to (in meaning, function, etc.), being equivalent to; appropriate, suitable, befitting, proportionate; to be proportionate to, to be in keeping with, to be deserving of, to be worthy of; considerable, substantial; considerably, rather, quite, fairly, pretty"
"真っ直ぐ","まっすぐ","straight (ahead), direct, upright, erect; straightforward, honest, frank"
"今回","こんかい","this time, now"
"無事","ぶじ","safety, security, peace, quiet; safely, without incident, successfully; good health; inaction, ennui"
"魔法","まほう","magic, witchcraft, sorcery, spell"
"草","くさ","grass, weed, herb, thatch; ninja; marijuana, cannabis; not genuine, substandard; LOL, haha"
"願","がん","prayer, wish, vow"
"外れる","はずれる","to be disconnected, to get out of place, to be off, to be out (e.g. of gear); to miss the mark, to get it wrong (e.g. guess, expectation), to draw a blank (e.g. lottery); to be removed, to be excluded; to be contrary to, to go against"
"飽きる","あきる","to get tired of, to tire of, to lose interest in, to grow weary of, to get fed up with, to get sick of, to become bored with; to become sated, to become satiated, to have one's fill"
"付き合う","つきあう","to associate with, to keep company with, to go out with, to go steady with, to get on with; to go along with, to follow someone's lead, to accompany someone, to compromise"
"二人とも","ふたりとも","both (people), the two of them"
"市","いち","market, fair"
"珈琲","コーヒー","coffee"
"文句","もんく","complaint, grumbling, objection; phrase, words, expression"
"嗅ぐ","かぐ","to sniff, to smell"
"無駄","むだ, ムダ","futility, waste, uselessness, pointlessness, idleness"
"結構","けっこう","splendid, nice, wonderful, delightful, lovely, excellent, fine; sufficient, satisfactory, enough, fine, all right, OK; not needing (any more of something), (already) having enough, fine (as in ""I'm fine""), no, thank you; rather, quite, fairly, pretty, surprisingly, quite a bit, fairly well; structure, construction, framework, architecture"
"早速","さっそく","at once, immediately, without delay, promptly"
"秋","あき","autumn, fall"
"大した","たいした","considerable, great, important, significant, a big deal"
"現場","げんば, げんじょう","actual spot, scene (of a crime, accident, etc.); (on) site, (on) the ground, (in) the field, job site; filming location, (movie) set"
"摘む","つまむ","to pinch, to hold (between one's fingers), to pick up (with chopsticks, tweezers, etc.); to pick up and eat, to snack on; to pick out (the main point), to summarize, to sum up; to bewitch, to possess, to fascinate"
"態々","わざわざ","expressly, especially, specially, taking the trouble (to do), going to the trouble of (doing), going out of one's way (to do); intentionally, deliberately, on purpose"
"男性","だんせい","man, male; masculine gender"
"重要","じゅうよう","important, essential, significant, major, key, principal"
"屋根","やね","roof"
"討つ","うつ","to attack, to destroy, to defeat, to conquer, to avenge"
"我慢","がまん, ガマン","endurance, patience, perseverance, bearing (with something); self-control, self-restraint"
"王子","おうじ","prince; subordinate Kumano shrine"
"片手","かたて","one hand"
"","ほっと, ホッと, ホっと","with a feeling of relief, with a sigh of relief; deeply (sigh)"
"肉体","にくたい","the body, the flesh, the outer man, one's physique"
"銀","ぎん","silver (Ag); silver (color); silver (medal, prize, etc.); silver coin; silver general; bank; money"
"幸せ","しあわせ, しやわせ","happiness, good fortune, luck, blessing"
"居る","おる","to be (animate), to be, to exist; to be ...-ing; to (have the audacity to) do"
"巻く","まく","to wind, to coil, to roll, to wear (e.g. turban, scarf); to envelope, to shroud; to outflank, to skirt; to link (verse); to move ahead (three hours, etc.), to move up"
"入り口","いりぐち, いりくち, はいりぐち, はいりくち","entrance, entry, gate, approach, mouth"
"","たり, だり","-ing and -ing (e.g. ""coming and going""); doing such things as...; expresses a command; to be; indicates completion or continuation of an action"
"取りあえず","とりあえず","first of all, at once, right away; for now, for the time being, tentatively; anyway, at least"
"争い","あらそい","fight, dispute, feud, conflict, struggle, strife, discord, argument, quarrel, controversy; competition, contest, rivalry"
"天","てん","sky; heaven; God; svarga (heaven-like realm visited as a stage of death and rebirth); deva (divine being of Buddhism); top (of a book); sole (of a Japanese sandal); beginning, start; tempura; India"
"除いて","のぞいて","except, save"
"賃上げ","ちんあげ","wage increase, pay rise"
"共に","ともに","together, jointly; at the same time, with, as ..., including, along with; both"
"添付","てんぷ","attaching (documents, etc.), appending, affixing"
"照らす","てらす","to shine on, to illuminate; to compare (with), to refer to"
"人","じん","-ian (e.g. Italian), -ite (e.g. Tokyoite); -er (e.g. performer, etc.), person working with ...; man, person, people"
"共","とも","together with; same; both, all, neither, none; including ..."
"両","りょう","both (hands, parents, sides, etc.); counter for carriages (e.g. in a train), counter for vehicles; ryō, tael, traditional unit of weight (for gold, silver and drugs), 4-5 monme, 15-19 g; ryō, pre-Meiji unit of currency, orig. the value of one ryō of gold; ryō, traditional measure of fabric, 2 tan; ryō, tael, unit of weight under the ritsuryō system, 1/16 kin, 42-43 g; counter for suits of clothing, sets of armor, etc."
"驚くほど","おどろくほど","to a surprising degree, to a remarkable extent, surprisingly, astonishingly, amazingly, alarmingly"
"無くてはいけません","なくてはいけません","cannot do without something, indispensable, absolutely necessary; have to do"
"","ランプ","lamp, light"
"","であります","be, is"
"恋人","こいびと","lover, sweetheart, boyfriend, girlfriend"
"一時間","いちじかん","one hour"
"一端","いったん","one end, an end; part, fragment"
"","マンション","condominium (usu. mid or high-rise), apartment building, apartment house, block of flats, apartment, flat"
"不幸","ふこう","unhappiness, sorrow, misfortune, disaster, accident; death (usu. of a relative), bereavement"
"濡れる","ぬれる","to get wet"
"把","わ, ば, ぱ","counter for bundles"
"その内","そのうち","before very long, soon, someday, one of these days, sooner or later; of the previously mentioned, of that number, among them, among others"
"幾つか","いくつか","(a) few, some, several"
"祈る","いのる","to pray, to say a prayer, to say grace; to wish, to hope"
"抑","そもそも","in the first place, to begin with, from the start, originally, ab initio; after all, anyway, actually, well, ..., ... on earth (e.g. ""what on earth?""), ... in the world (e.g. ""why in the world?""); beginning, start"
"武器","ぶき","weapon, arms, ordnance; weapon (something used to gain an advantage), asset"
"表現","ひょうげん","expression, representation, description; representation (of a group)"
"可愛い","かわいい, カワイイ, カワイい, かわいーい, かわーい, かわえー","cute, adorable, charming, lovely, pretty; dear, precious, darling, pet; innocent, childlike, childish, lovable; dainty, little, tiny"
"正確","せいかく","accurate, correct, precise, exact"
"発する","はっする","to let out, to utter, to produce, to emit, to give forth, to discharge; to issue, to send, to give; to leave, to depart; to occur, to appear; to shoot (an arrow or bullet), to fire"
"本人","ほんにん","the person in question, the person themselves, said person"
"本気","ほんき","seriousness, earnestness, truth, sanctity"
"","ママ","mom, mommy, mum, mummy, mother, mama, mamma; female proprietress (of a bar, etc.)"
"悲しい","かなしい","sad, miserable, unhappy, sorrowful; sad, lamentable, deplorable, grievous"
"失敗","しっぱい","failure, mistake, blunder"
"春","はる","spring, springtime; New Year; prime (of life), height (of one's prosperity), heyday; adolescence, puberty; sexuality, sexual desire"
