"大国","たいこく","large country, major nation, great power; province of the highest rank (ritsuryō system)"
"厳格","げんかく","strict, severe, stern, rigid, rigorous, tough"
"特異","とくい","unique, peculiar, singular"
"紅潮","こうちょう","flush, blush"
"胎児","たいじ","fetus, foetus, embryo, baby in the womb, unborn baby"
"服従","ふくじゅう","obedience, submission, resignation"
"縞","しま","stripe, bar, streak; (weaved) stripe pattern (of 2 or more different colors)"
"取り調べ","とりしらべ","investigation (e.g. by police or prosecutors), examination, inquiry, enquiry"
"自動的","じどうてき","automatic"
"語気","ごき","tone, manner of speaking"
"合併","がっぺい","merger (of companies, towns, etc.), combination, union, amalgamation, consolidation, coalition, fusion, annexation, affiliation, incorporation"
"項目","こうもく","item, heading, category, clause; headword (in a dictionary, encyclopedia, etc.), entry"
"冷や","ひや","cold water; cold sake; cold, cool, chilled, unheated"
"首領","しゅりょう","head, chief, boss, leader"
"裏腹","うらはら","opposite, reverse, contrary"
"三代","さんだい","three generations, three periods; third generation"
"身振り","みぶり","gesture, gesticulation, motion"
"","クリーム","cream; ice cream"
"贔屓","ひいき","favour, favor, patronage, favouritism, favoritism, partiality; favourite, favorite; patron, supporter, backer"
"際立つ","きわだつ","to be prominent, to be conspicuous, to stand out, to be outstanding, to be remarkable, to be striking, to be notable"
"噴水","ふんすい","water fountain"
"別途","べっと","separate, special, another; separately"
"引き締まる","ひきしまる","to become tense, to be tightened, to become firm (e.g. body)"
"任す","まかす","to entrust (to someone), to leave (in someone's hands)"
"投じる","とうじる","to throw, to cast (e.g. vote, light, shadow); to devote oneself (e.g. to a cause); to invest, to put in; to administer (medicine), to give; to abandon, to surrender; to take advantage of, to make full use of; to fit well with, to match with, to be in tune with; to stay (at a lodging)"
"沿岸","えんがん","coast, shore; coastal waters, inshore waters, coastal area"
"合唱","がっしょう","singing together, singing in union, chorus; ensemble singing, choral singing, chorus"
"事務員","じむいん","clerk, office worker, office staff"
"","シルエット","silhouette"
"博","はく, ばく","doctor, PhD; exposition, fair, exhibition"
"抱擁","ほうよう","embrace, hug, holding in one's arms"
"輝かしい","かがやかしい","brilliant, glorious, glittering, bright, splendid (e.g. achievement, success), promising (e.g. future)"
"","ボトル","bottle"
"歌舞伎","かぶき","kabuki, traditional form of drama and music performed by male actors wearing makeup mainly in white and red"
"家主","やぬし, いえぬし, いえあるじ","landlord, landlady; house owner, home owner, head of the household"
"義兄","ぎけい, あに","brother-in-law (spouse's older brother or older sister's husband); older stepbrother"
"抹殺","まっさつ","erasure, obliteration; denial, ignoring (an opinion)"
"","プレイヤー, プレーヤー, プレイヤ, プレーヤ","player"
"","パートナー, パートナ","(dance) partner; (work) partner; partner, spouse"
"草履","ぞうり, じょうり","zori, traditional Japanese thonged sandals"
"に就いて","について","about, on, regarding, concerning; per, for every"
"ドイツ語","ドイツご","German (language)"
"","クール","cool (temperature, color, etc.); cool (i.e. calm and collected), cool-headed, cold-hearted; cool (i.e. fashionable or stylish)"
"日夜","にちや","day and night, around the clock, always, constantly"
"判定","はんてい","judgement, judgment, decision, ruling, finding, adjudication, verdict, call"
"深まる","ふかまる","to deepen, to heighten, to intensify"
"乗っ取る","のっとる","to take possession of (forcibly), to take over (a company, account, etc.), to capture (a castle, enemy position, etc.), to seize, to occupy, to usurp; to hijack (a plane, ship, etc.)"
"間際","まぎわ","the point just before ..., the point of (doing), the verge (of), the eve (of); (just before the) edge"
"面倒くさい","めんどくさい, めんどうくさい","bothersome, tiresome, bother to do"
"水平","すいへい","horizontal, level, even"
"宰相","さいしょう","prime minister, premier, chancellor"
"情け","なさけ","pity, sympathy, compassion, mercy; affection, love"
"隈なく","くまなく","all over, everywhere, in every nook and cranny; brightly, clearly"
"","プラスチック, プラスティック, プラッチック, プラスティク, プラチック","plastic"
"論争","ろんそう","dispute, controversy, debate, argument, taking issue"
"凶悪","きょうあく","atrocious, heinous, fiendish, brutal, vicious"
"結合","けつごう","combination, union, joining, linking, coupling; bond; join (in relational algebra)"
"多難","たなん","full of troubles, difficulties"
"寝かす","ねかす","to put to bed, to let sleep; to lay (something) down, to put on its side; to let (money, goods, etc.) lie idle, to set aside unused, to let (stock) lie unsold; to (let) ferment, to (let) age, to let (dough) rise, to lay down (wine)"
"","ハラハラ, はらはら","to feel anxious, to feel nervous, to be kept in suspense, to feel excited, to feel thrilled; fluttering down, trickling down (e.g. tears); hanging untidily (of hair), straggling"
"苦情","くじょう","complaint, troubles, objection, grievance"
"一隅","いちぐう, ひとすみ","corner, nook"
"麻雀","マージャン, まーじゃん, まあじゃん","mahjong, mah-jongg"
"","エリア, エリヤ, エアリア","area"
"黒っぽい","くろっぽい","dark, blackish"
"水路","すいろ","waterway, canal, channel, watercourse, aqueduct; swimming pool lane"
"螺子","ネジ, ねじ","screw; key (of a clock, watch, etc.), spring"
"","ブランド","brand"
"初夏","しょか, はつなつ","early summer; fourth month of the lunar calendar"
"悔やむ","くやむ","to mourn, to lament; to be sorry, to regret, to repent"
"爆破","ばくは","destructive blast, blowing up, explosion"
"相続","そうぞく","succession; inheritance"
"思い直す","おもいなおす","to re-think, to think back upon, to change one's mind"
"打ち切る","うちきる","to stop, to abort, to discontinue, to close"
"","ブランデー, ブランディ, ブランディー, ブランデ","brandy"
"害する","がいする","to injure, to damage, to harm, to hurt; to kill; to hinder, to obstruct"
"通話","つうわ","telephone call, speaking over the telephone, (Internet) voice call, videoconference call; counter for telephone calls of a set duration"
"刺繍","ししゅう","embroidery"
"様式","ようしき","style, form, pattern"
"直線","ちょくせん","straight line"
"本文","ほんぶん, ほんもん","text (of a book, document, etc.), body (of a letter); this passage, this sentence"
"巡礼","じゅんれい","pilgrimage, pilgrim"
"最新","さいしん","latest, newest, late-breaking (news)"
"木星","もくせい","Jupiter (planet)"
"近辺","きんぺん","neighbourhood, neighborhood, vicinity"
"職務","しょくむ","professional duties"
"同胞","どうほう, どうぼう, はらから","brethren, brothers, fellow countrymen, fellowman, compatriot"
"奇襲","きしゅう","surprise attack"
"貧弱","ひんじゃく","poor, meagre, meager, feeble, scanty, shabby, insubstantial"
"物理的","ぶつりてき","physical"
"","プラン","plan, scheme; (payment) plan, package, deal, offer"
"全世界","ぜんせかい","the whole world"
"","ぼーっと, ボーっと, ボーッと, ぼうっと, ぼおっと, ボウッと, ボウっと, ボオッと","in a daze, absent-mindedly, vacantly, abstractedly, blankly, idly; dimly, hazily, faintly, vaguely, indistinctly; with a roar (of flames), with a whoosh, flaring up"
"苺","いちご, イチゴ","strawberry (esp. the garden strawberry, Fragaria x ananassa); 15,000 yen"
"床の間","とこのま","tokonoma, alcove where art or flowers are displayed"
"記入","きにゅう","entry (in a form, register, diary, etc.), filling in, filling out"
"紋章","もんしょう","crest, coat of arms"
"一心に","いっしんに","wholeheartedly, single-mindedly, fervently, intently"
"内外","ないがい, うちそと","inside and outside, interior and exterior; inside and outside the country, home and abroad, domestic and foreign; around, about, approximately"
"不服","ふふく","dissatisfaction, discontent, disapproval, objection, complaint, protest, disagreement"
"余人","よじん, よにん","others, other people"
"事による","ことによる","depending on the circumstances; due to (with modifying verb)"
"","とく, どく","to do something in readiness for, to get something (needful) done"
"健全","けんぜん","healthy, sound, wholesome"
"見比べる","みくらべる","to compare with the eye, to judge by comparison; to take into consideration, to bear in mind"
"","カプセル","capsule"
"","ギルド","guild"
"","ステップ","step (of a staircase, etc.), running board (of a bus, train); step (movement), pace; (dance) step; step (in a process), stage"
"孤児","こじ, みなしご","orphan; person without friends"
"裕福","ゆうふく","wealthy, rich, affluent, well-off"
"双眼鏡","そうがんきょう","binoculars, field glasses"
"登校","とうこう","attendance (at school), going to school"
"診断","しんだん","diagnosis, medical examination"
"三角","さんかく","triangle, triangular shape"
"戦況","せんきょう","war situation, progress of a battle"
"等々","とうとう","etc., et cetera, and so on"
"","ハンサム","handsome"
"","ヒット","hit, base hit, safe hit, single; hit, success; hit, blow; hit (i.e. a successful match in a search)"
"厳か","おごそか","solemn (ceremony, atmosphere, etc.), austere, grave, majestic, dignified, stately, impressive"
"","ゆとり","elbowroom, leeway, room, reserve, margin, allowance, latitude, time (to spare)"
"提示","ていじ","presentation (of a passport, ID, etc.), showing, production (e.g. of documents); presentation (of a plan, response, etc.), bringing up, citing (an example)"
"長期","ちょうき","long-term"
"風土","ふうど","natural features, topography, climate, spiritual features"
"平安","へいあん","peace, tranquility, tranquillity; Heian period (794-1185)"
"","サンダル","sandal"
"","あっての","which can exist solely due to the presence of, whose existence is determined entirely by, which owes everything to"
"音声","おんせい, おんじょう","voice, speech, sound of a voice; sound (e.g. of a TV)"
"疎開","そかい","evacuation (to the country); spreading out (troops), deployment, dispersal"
"怪談","かいだん","ghost story, tale of the supernatural"
"突き上げる","つきあげる","to push up, to force up, to toss; to pressure one's superiors; to burst out (of emotions, etc.), to fill one's heart"
"山奥","やまおく","deep in the mountains, mountain recesses"
"合わす","あわす","to match (rhythm, speed, etc.); to join together, to unite, to combine, to add up; to face, to be opposite (someone); to compare, to check with; to cause to meet (e.g. an unpleasant fate); to place together, to connect, to overlap; to mix, to combine; to put blade to blade, to fight"
"狡い","ずるい, こすい, ズルイ, ズルい","sly, cunning, sneaky, crafty, unfair, dishonest; miserly, mean, stingy"
"追加","ついか","addition, supplement, appending, appendix"
"画廊","がろう","art gallery (esp. artworks for sale), picture gallery"
"浜辺","はまべ","beach, foreshore"
"発車","はっしゃ","departure (of a train, car, etc.), starting, leaving"
"慰問","いもん","visit to console someone, giving comfort (to the sick, injured, etc.), expressing condolences (sympathy, concern, etc.), sympathy call"
"長生き","ながいき","longevity, long life"
"議長","ぎちょう","chair, chairman, chairperson, speaker (of an assembly), president (of a council, senate, etc.)"
"待遇","たいぐう","treatment, reception, service; working conditions, salary, pay, remuneration"
"外観","がいかん","outward appearance, exterior appearance, outward show, looks"
"鰻","うなぎ, むなぎ, ウナギ","eel (esp. the Japanese eel, Anguilla japonica)"
"","クルー","crew"
"養父","ようふ","foster father, adoptive father"
"書簡","しょかん","letter, note, epistle, correspondence"
"因果","いんが","cause and effect, causality; karma, fate; unfortunate, unlucky, ill-fated"
"少なからず","すくなからず","considerably, not a little, in no small numbers"
"温もり","ぬくもり","warmth"
"究極","きゅうきょく","ultimate, final, last, eventual"
"相対","あいたい","involving only the parties concerned, tete-a-tete"
"地球上","ちきゅうじょう","on Earth, on the earth"
"定義","ていぎ","definition"
"","パンフレット","pamphlet, brochure, leaflet"
"夜具","やぐ","bedding, bedclothes"
"","ジープ","jeep"
"関与","かんよ","participation, taking part in, participating in, being concerned in"
"舐める","なめる, ナメる","to lick, to lap, to suck; to taste; to experience (esp. a hardship); to underestimate, to make light of, to look down on (someone), to make a fool of, to treat with contempt, to disparage; to lick (at; of flames), to burn"
"伝達","でんたつ","transmission (e.g. news, chemical signals, electricity), communication, delivery, conveyance, transfer, relay, propagation, conduction"
"大火","たいか","large fire"
"荒っぽい","あらっぽい","wild, violent, rough-mannered, rude; rough (e.g. work), crude, coarse, careless"
"右翼","うよく, ウヨク","right wing; right wing (of a bird or aircraft); right wing (of an army, building, etc.), right flank; right field, right fielder; right wing (in soccer, rugby, etc.); high (academic) standing, high class ranking"
"単行本","たんこうぼん","standalone book (i.e. not part of an anthology, series, etc.), (book published as a) single volume; tankōbon, individual volume of a manga series"
"杏","あんず, アンズ","apricot (Prunus armeniaca)"
"眠気","ねむけ","sleepiness, drowsiness"
"国々","くにぐに","countries"
"新婚","しんこん","newly-wed, newly married"
"濠太剌利","オーストラリア","Australia"
"視察","しさつ","inspection, observation"
"敷居","しきい, しきみ, しき","threshold (esp. one with grooves for sliding doors), sill"
"風呂敷","ふろしき","furoshiki, wrapping cloth, cloth wrapper"
"一派","いっぱ","one school, one sect, one denomination; one party, one faction, one group"
"行き届く","いきとどく, ゆきとどく","to be scrupulous, to be attentive, to be prudent, to be complete, to be thorough"
"蜜柑","みかん, ミカン","mandarin (esp. the satsuma mandarin (Citrus unshiu)), mandarin orange, tangerine, clementine, satsuma; citrus (Citrus spp.)"
"丸まる","まるまる","to become rounded, to roll into a ball"
"濃厚","のうこう","rich (flavor, color, etc.), strong (e.g. odor), heavy, thick (soup, makeup, etc.), dense; probable, (very) likely, strong (suspicion, sense, etc.), pronounced; passionate, sensuous, hot"
"不穏","ふおん","disquieting, threatening, turbulent, restless, unsettled, disturbing"
"今時","いまどき, イマドキ","these days, nowadays, today, present age, modern times; at this time (of day), at this hour"
"折から","おりから","just then, at that time, at that moment; as it's a time of ..., in this time of ..."
"暴力団","ぼうりょくだん","bōryokudan, gangster organization (organisation), crime syndicate, yakuza"
"冷やす","ひやす","to cool (from room temperature), to chill, to refrigerate; to calm down, to cool off, to regain one's composure, to relax; to be frightened (at), to be scared (of)"
"旅行者","りょこうしゃ","traveller, traveler"
"冷笑","れいしょう","sneer, derision, scornful laugh, cold smile"
"躊躇う","ためらう","to hesitate, to waver"
"","くしゃくしゃ, クシャクシャ","crumpled, rumpled, wrinkled, creased, tousled, disheveled, dishevelled; to be annoyed, to be irritated, to be upset; noisily (chewing)"
"横断","おうだん","crossing (a road, river, etc.), cutting through (e.g. of a river through a town), cutting across, intersecting (e.g. a railway track); crossing (east-west), traversing, travelling across, flying across (e.g. the Pacific), sailing across; cutting horizontally, sectioning laterally"
"四畳半","よじょうはん","four and a half tatami mats, four-and-a-half-mat room; small room esp. for assignations"
"引き戻す","ひきもどす","to bring back, to restore"
"上演","じょうえん","performance (of a play, opera, etc.), staging, presentation"
"谷川","たにがわ","mountain stream"
"生理","せいり","physiology; menstruation, one's period"
"図る","はかる","to plan, to attempt, to devise; to plot, to conspire, to scheme; to aim for, to strive for, to work towards, to seek; to deceive, to trick, to take in"
"木乃伊","ミイラ","mummy"
"無実","むじつ","innocence, guiltlessness, false accusation, false charge; absence of the fact, insubstantiality, lacking substance; insincerity, dishonesty"
"","スナック","snack, light meal; snack bar (usu. an establishment that serves alcohol); snack food (esp. potato chips, popcorn, etc.), munchie"
"葡萄牙","ポルトガル","Portugal"
"甘美","かんび","sweet (taste), luscious; sweet (melody, dream, etc.), delightful, pleasant, mellow, mellifluous"
"補佐","ほさ","aid, help, assistance, assistant, counselor, counsellor, adviser, advisor"
"壮大","そうだい","magnificent, grand, majestic, splendid"
"手助け","てだすけ","a help, assistance"
"紡ぐ","つむぐ","to spin, to make yarn; to spin (a tale), to assemble (e.g. words), to put together"
"接待","せったい","entertainment (of guests; esp. in the corporate world), treating (to food and drinks), wining and dining"
"無能","むのう","incompetence, inefficiency, inability, incapacity; incompetent person"
"海路","かいろ, うみじ, うなじ","sea route"
"","ボディー, ボディ, ボデー, バディー, バディ","body; body blow"
"発砲","はっぽう","firing, discharge of gun"
"煮物","にもの","nimono, food cooked by boiling or stewing"
"当てはまる","あてはまる","to apply (of a rule), to be applicable (of standards, lessons, ideas, etc.), to hold true (e.g. of a description), to fit, to be suitable (e.g. of a word), to meet (requirements), to fulfill (conditions), to come under (a heading)"
"いつも通り","いつもどおり, いつもとおり, いつもどうり","as always, as usual"
"厳粛","げんしゅく","grave, solemn, serious; harsh (e.g. truth), hard, strict"
"引き継ぐ","ひきつぐ","to take over (someone's duties, business, etc.), to inherit, to succeed to, to carry on (a tradition), to continue; to hand over"
"就く","つく","to take (seat, position, course, office, etc.), to assume, to be hired, to be employed; to ascend (the throne), to accede; to start (on a journey), to commence, to depart; to study (under teacher), to be an apprentice"
"西欧","せいおう","Western Europe; the West, the Occident, Europe"
"配達","はいたつ, はいだつ","delivery"
"入浴","にゅうよく","bathing, going in the bath"
"やむを得ない","やむをえない","cannot be helped, unavoidable"
"","チェス","chess"
"粉砕","ふんさい","pulverization, pulverisation; reducing to pieces, crushing, smashing, demolishing"
"打ち消す","うちけす","to deny, to contradict; to negate (esp. a sound), to drown out"
"蕎麦","そば, そばむぎ, そまむぎ","buckwheat (Fagopyrum esculentum); soba, Japanese buckwheat noodles; Chinese-style wheat noodles"
"不動","ふどう","immovable, motionless, firm, unwavering, unshakable, steadfast; Acala (Wisdom King), Fudō, fierce Buddhist deity"
"比律賓","フィリピン, フィリッピン, フイリピン","Philippines"
"暴露","ばくろ","disclosure, exposure, revelation"
"部会","ぶかい","section meeting; division (of a larger organisation), department, section"
"短歌","たんか, みじかうた","tanka, 31-mora Japanese poem"
"椀","わん","bowl (wooden); counter for bowls of food or drink"
"買収","ばいしゅう","acquisition (esp. corporate), buy-out, takeover, purchase; bribery, buying off, corruption"
"","ややこしい, ややっこしい","complicated, complex, intricate, confusing, difficult, troublesome"
"保持","ほじ","retention, maintenance, preservation"
"出頭","しゅっとう","appearance, presence, attendance; surrender (e.g. to the police), turning oneself in"
"十字","じゅうじ","cross, cross shape"
"遠方","えんぽう","distant place, faraway location, far away"
"限度","げんど","limit, bounds"
"腕前","うでまえ","ability, skill, facility"
"水割り","みずわり","cutting an alcoholic beverage (usu. whisky or shōchū), diluting an alcoholic beverage, cut drink, diluted drink, watered-down drink"
"分子","ぶんし","molecule; numerator; element (of a group), member; particle"
"青銅","せいどう","bronze"
"","チンピラ, ちんぴら","(young) hoodlum, delinquent boy, delinquent girl, hooligan, punk; small-time yakuza; brat, little shit"
"段ボール","だんボール, ダンボール","(corrugated) cardboard"
"生まれつき","うまれつき","by nature, by birth, naturally, natural, innate"
"厨房","ちゅうぼう","kitchen, galley; (Internet) troll"
"勇者","ゆうしゃ, ゆうじゃ","hero, the brave, man of valour (valor)"
"前面","ぜんめん","front part, frontage, facade; initial pledge (e.g. election), opening slogan"
"行き来","ゆきき, いきき","coming and going, keeping in touch, visiting each other; street traffic, highway"
"大刀","だいとう","(Japanese) long sword, large sword; guandao, Chinese glaive"
"回目","かいめ","nth time"
"申し入れる","もうしいれる","to propose, to suggest"
"古今","ここん, こきん","ancient and modern times, all ages, past and present"
"猟師","りょうし","hunter, huntsman"
"","インチキ, いんちき","cheating, fraud, trickery, deception; fake, bogus, quack, sham, counterfeit"
"子息","しそく","(another's) son"
"割り切る","わりきる","to find a clear solution, to come to a clean decision, to give a clear explanation, to reason out, to conclude, to be pragmatic, to be practical; to divide exactly (without remainder), to divide evenly"
"勇ましい","いさましい","brave, valiant, gallant, courageous; stirring, vigorous, rousing"
"揺ら揺ら","ゆらゆら, ユラユラ","swaying, swinging, rocking, shaking, wavering, flickering"
"","ぱらぱら, パラパラ","sprinkling (of rain, salt, etc.), pattering; flipping (through a book, etc.), riffling; sparse, scattered, sporadic; crumbly (e.g. tofu, cheese), loose, non-sticky (e.g. rice)"
"当事者","とうじしゃ","person concerned, interested party, related party"
"不都合","ふつごう","inconvenient, inexpedient, unfavourable, troublesome, difficult; wrong, improper, objectionable, unjustifiable"
"増加","ぞうか","increase, rise, growth, addition, increment"
"架空","かくう, がくう","fictitious, imaginary, fanciful, fabricated; aerial, overhead"
"通称","つうしょう","popular name, common name, nickname, alias"
"書院","しょいん","drawing room, study, writing alcove; publishing house"
"気候","きこう","climate"
"持ち物","もちもの","one's property, personal effects, one's belongings"
"抑制","よくせい","control, restraint, suppression, constraint, curtailment, inhibition, check, curb"
"１０代","じゅうだい","the teens (10-19), teenage; the tenth generation"
"愛嬌","あいきょう, あいぎょう","charm, attractiveness, amiability, winsomeness; courtesy, ingratiating behaviour; entertainment, amusement, fun"
"理事","りじ","director, trustee"
"危惧","きぐ","apprehension, misgivings, uneasiness, fear, anxiety"
"中略","ちゅうりゃく","omission (of middle part of a text), ellipsis"
"","キャラクター, キャラクタ","character, personality, disposition; (fictional) character; letter, character, symbol"
"空","から, カラ","emptiness, being empty; not carrying anything, unburdened, empty-handed; dishonoured (bill, promise, etc.), false, no-show (reservation), put-on (cheeriness, courage, etc.), empty (compliments), insincere"
"地表","ちひょう","surface of the earth, ground surface"
"交差","こうさ","crossing, intersection; (genetic) crossing over"
"公然","こうぜん","open, public, official, overt"
"","リース","lease"
"同席","どうせき","being present (at the same meeting, occasion, etc.), attendance (with), sitting with, sitting next to; same (seating) precedence, same rank"
"市長","しちょう","mayor"
"素質","そしつ","makings (of), aptitude, talent, qualities; nature, character, temperament"
"垣","かき","fence, hedge, railing; barrier, wall"
"","ロング","long"
"断念","だんねん","abandoning (hope, plans), giving up"
"","テロ","terror, terrorism"
"民間","みんかん","private, non-governmental, non-official, civilian, civil; folk, popular"
"名門","めいもん","noted family, noble family; prestigious school, organization, business, etc."
"湖畔","こはん","lakeside, lakeshore, lakefront"
"悪臭","あくしゅう","bad smell, foul smell, offensive odor, stench, stink"
"挿絵","さしえ","illustration (in a book, newspaper, etc.), picture"
"教祖","きょうそ","founder of a religious sect"
"寂","さび","patina, antique look; elegant simplicity; well-trained voice"
"","にあっては, にあって","in, on, at, during, in the condition of"
"同年","どうねん","that year, same year, same age"
"辞書","じしょ","dictionary, lexicon; letter of resignation"
"建造","けんぞう","building, construction"
"無為","むい","idleness, inactivity"
"心身","しんしん, しんじん","mind and body"
"形見","かたみ","memento (esp. of a deceased person), keepsake, heirloom, remembrance, souvenir"
"記載","きさい","mention (in a document), record, entry, statement, listing"
"荒廃","こうはい","ruin, destruction, devastation, waste, decay"
"強情","ごうじょう","obstinate, stubborn, headstrong"
"柔道","じゅうどう","judo"
"柴","しば","brushwood, firewood"
"作法","さほう, さくほう","manners, etiquette, propriety; manner of production (esp. of prose, poetry, etc.), way of making"
"看病","かんびょう","nursing (a patient)"
"","コツコツ, こつこつ","steadily, unflaggingly, untiringly, laboriously, diligently; knocking, tapping, clicking, drumming"
"不要","ふよう","unnecessary, unneeded"
"班長","はんちょう","squad leader, group leader, team leader"
"国語","こくご","national language; Japanese language (esp. as a school subject in Japan); one's native language, mother tongue; native Japanese words (as opposed to loanwords and Chinese-derived words)"
"意識的","いしきてき","conscious, deliberate, intentional"
"厳密","げんみつ","strict, close, precise, scrupulous"
"成り行き","なりゆき","course (of events), development, progress, outcome, result; market order, order without limit"
"瓦","グラム","gram, gramme"
"繕う","つくろう","to mend, to patch up, to repair, to fix, to darn; to fix (hair, clothes, appearance, etc.), to adjust, to tidy up, to groom; to keep up appearances, to cover up (e.g. a mistake), to gloss over; to treat (illness, injury, etc.)"
"立証","りっしょう","establishing proof, demonstration, substantiation"
"","オーケストラ","orchestra"
"先行","せんこう","going ahead, going first; preceding, coming before, being ahead (e.g. of the times), occurring first, happening prior; scoring first, getting off to a lead; stalker"
"鉱山","こうざん","mine (ore)"
"台地","だいち","plateau, tableland, eminence"
"墓石","ぼせき, はかいし","tombstone, gravestone"
"川崎","かわさき","Kawasaki (city)"
"出場","しゅつじょう","participation (in a tournament, match, race, etc.), entry, taking part (in), competing (in), appearance; appearance (on the stage, television, etc.); exiting (a venue, train station, etc.), exit; being dispatched (of an ambulance, fire engine, etc.)"
"初日","しょにち, しょじつ","first day, opening day"
"市中","しちゅう, いちなか","in the city; in the community"
"最善","さいぜん","the very best, utmost"
"赤松","あかまつ, アカマツ","Japanese red pine (Pinus densiflora), Japanese umbrella pine, tanyosho pine"
"煩わしい","わずらわしい","troublesome, annoying, complicated"
"不潔","ふけつ","unclean, dirty, unsanitary, filthy; indecent, dirty (story, money, etc.), obscene, immoral"
"口笛","くちぶえ","whistle (sound made with the lips)"
"救済","きゅうさい","relief, aid, help, rescue; (religious) salvation, (Christian) grace"
"登山","とざん","mountain climbing, mountaineering, ascent of a mountain"
"分離","ぶんり","separation, partition, detachment, segregation, isolation"
"知己","ちき","acquaintance; close friend"
"","ドライバー, ドライバ","driver (of a vehicle), motorist; screwdriver; driver (club); (device) driver"
"歩調","ほちょう","pace, step, cadence"
"健在","けんざい","in good health, alive and well, going strong"
"野蛮","やばん","savage, barbarous, barbaric, uncivilized, uncivilised"
"損傷","そんしょう","damage, injury"
"新潟","にいがた","Niigata (city, prefecture)"
"多忙","たぼう","being very busy, busyness"
"振り切る","ふりきる","to shake off, to shake free from; to swing completely (bat, club, etc.), to take a full swing; to break off from (pursuer), to pull away; to reject (request), to ignore"
"","エア, エアー, エヤー","air"
"東部","とうぶ","eastern part, the east (of a region)"
"用語","ようご","term, terminology; wording, choice of words, phraseology"
"新聞紙","しんぶんし, しんぶんがみ","newsprint, newspaper used for wrapping, packing, etc.; newspaper"
"短編","たんぺん","short (e.g. story, film)"
"文体","ぶんたい","literary style; form of (written) language (e.g. classical, modern)"
"拉致","らち, らっち","taking captive, carrying away, kidnapping, kidnaping, abduction"
"あだ名","あだな, こんめい","nickname"
"訴訟","そしょう","lawsuit, suit, (legal) action, litigation"
"家人","かじん","occupant of a house, family member, household member (incl. servants)"
"気持ち悪い","きもちわるい","unpleasant, revolting, repulsive, gross, disgusting, disturbing, creepy; feeling sick, feeling unwell; uncomfortable, annoying, frustrating"
"西部","せいぶ","western part, the west (of a region); the West (United States)"
"真似","まね, マネ","imitating, copying, mimicry; behavior, behaviour, action, conduct"
"無名","むめい","nameless, unnamed, anonymous, unsigned; obscure, unknown, not famous; causeless, unjustifiable"
"献上","けんじょう","presenting (to)"
"","ぼやける, ボヤける","to become dim, to become blurred"
"興行","こうぎょう","show, performance, act; entertainment industry, show business"
"岸辺","きしべ","shore, bank (of a body of water)"
"所有者","しょゆうしゃ","owner"
"継続","けいぞく","continuation, continuance, going on"
"侵攻","しんこう","invasion"
"熱意","ねつい","zeal, enthusiasm, ardor, ardour"
"連行","れんこう","taking (a suspect to the police), dragging (someone) away"
"細部","さいぶ","details, particulars"
"宥める","なだめる","to soothe, to calm, to pacify"
"重視","じゅうし","regarding as important, attaching importance to, taking a serious view of, putting emphasis on"
"","ズバリ, ずばり","decisively, decidedly, boldly, once and for all, unreservedly, frankly; precisely, exactly"
"真新しい","まあたらしい","brand new"
"続々","ぞくぞく","successively, one after another"
"善意","ぜんい","virtuous mind; good intentions, good will; positive mindset; bona fides, good faith"
"探検","たんけん","exploration, expedition"
"家系","かけい","family lineage"
"","マニア, マニヤ","enthusiast; mania, enthusiasm"
"親族","しんぞく","relative, relation, kin"
"弾薬","だんやく","ammunition, ammo"
"焦燥","しょうそう","impatience, irritation, frustration, fretfulness"
"物腰","ものごし","manner, demeanour, demeanor, bearing"
"超越","ちょうえつ","transcendence, transcendency"
"窓口","まどぐち","counter, window, teller window, ticket window; contact person, point of contact"
"商事","しょうじ","commercial affairs"
"相応","そうおう","suitable, appropriate, befitting, becoming, adequate, reasonable, proper; conjoining, association, samprayukta"
"故人","こじん","the deceased, the departed; old friend, longtime acquaintance"
"小枝","こえだ","twig, spray"
"感染","かんせん","infection, contagion, becoming infected; being infected (e.g. with harmful ideas), being influenced (by)"
"暴行","ぼうこう","assault, outrage, act of violence; rape (by force), sexual assault"
"経理","けいり","accounting, administration (of money)"
"脱する","だっする","to escape from, to get out"
"片付く","かたづく","to be put in order, to be put to rights; to be disposed of, to be solved; to be finished; to be married (off)"
"行政","ぎょうせい","executive, government; administration, governance, the authorities, authority"
"来週","らいしゅう","next week"
"同棲","どうせい","cohabitation (esp. of an unmarried couple), living together"
"体育","たいいく, たいく","physical education, PE, gym (class)"
"","ミラー","mirror"
"連れ去る","つれさる","to take (someone) away, to carry off, to abduct, to kidnap"
"左足","ひだりあし, さそく","left foot; left leg"
"突く","つつく","to poke (repeatedly, lightly), to nudge; to peck at (one's food), to pick at; to peck at (someone's faults, etc.); to egg on, to put up to"
"妥当","だとう","valid, proper, right, appropriate, reasonable"
"富士山","ふじさん, ふじやま","Mount Fuji, Mt. Fuji, Fujiyama, Fuji-san"
"宮中","きゅうちゅう","imperial court"
"理想的","りそうてき","ideal"
"恋しい","こいしい","yearned for, longed for, missed"
"開催","かいさい","holding (a conference, exhibition, etc.), opening, hosting (e.g. the Olympics)"
"再建","さいけん","rebuilding, reconstruction, rehabilitation; protoform reconstruction"
"頑張り","がんばり","tenacity, endurance"
"定着","ていちゃく","sticking (in one place, position, etc.), settling, fixing, adherence; becoming established (of a custom, system, etc.), taking hold, taking root; fixation, fixing"
